decision_date,week_ending,cushing_mbbl,inv_z,state,price_date,F2,F3,spread,price_identity,relationship,release_date,report_id,source_url,sha256,knowledge_cutoff,inv_reference_n,inv_reference_mean,inv_reference_std,year,period_index,season_sin,season_cos,fitted_D1,fitted_D2,adjusted_spread,fitted_D1_no_year_fe,fitted_D2_no_year_fe
2015-11-18,2015-11-13,56.854,2.2487606676915965,High,2015-11-17,41.71,42.74,-1.0300000000000011,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-11-18,2015_11_18,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_11_18/csv/table9.csv,76c25e7a4eafcbcbd0309a72e8eb76d40ff221cc050f083b49d2600d6ff10c6e,2015-11-19T04:59:59+00:00,24,35.22741666666666,9.617112058231395,2015,45,-0.7454378568683,0.6665751282095635,-0.9094297382261658,-0.8985022166577448,-0.50993747479515,-0.4769256005886235,-0.827088227539051
2015-11-25,2015-11-20,58.598,2.404179697769342,High,2015-11-24,44.33,45.47,-1.1400000000000006,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-11-25,2015_11_25,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_11_25/csv/table9.csv,a51108fecf09ea8895af2a381c29171cf435e9752c1e93378bb67dad853188af,2015-11-26T04:59:59+00:00,24,35.95258333333334,9.41918638098377,2015,46,-0.6601521206712321,0.7511319308705195,-0.9528258659711116,-0.9284108977141988,-0.5963224627972212,-0.5202084843656862,-0.8702182322097026
2015-12-02,2015-11-27,59.026,2.392674000535493,High,2015-12-01,43.13,44.08,-0.9499999999999957,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-12-02,2015_12_02,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_12_02/csv/table9.csv,42ec875f9853a84e999c63700699df03df172b86e91ea0480fdcbc1d2ac61889,2015-12-03T04:59:59+00:00,24,36.69683333333333,9.332306307365437,2015,47,-0.5653446739747432,0.8248547748594242,-0.9729219910952732,-0.9508926854612193,-0.38337475365922336,-0.5357457541588669,-0.8948568950743793
2015-12-09,2015-12-04,59.449,2.4064100368926202,High,2015-12-08,39.01,40.21,-1.2000000000000028,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-12-09,2015_12_09,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_12_09/csv/table9.csv,9b8a6d77ba508aa8c63377765dc03d51b531c56ea218af77eacdcec07ce92dea,2015-12-10T04:59:59+00:00,24,37.52458333333333,9.110839936064057,2015,48,-0.4623829729035152,0.8866803180227398,-0.9957848081929992,-0.9733983438557657,-0.6114253338859416,-0.5550153518493919,-0.9200700230519241
2015-12-16,2015-12-11,60.056,2.4241378100963944,High,2015-12-15,38.51,39.56,-1.0500000000000043,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-12-16,2015_12_16,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_12_16/csv/table9.csv,6afeb66ce8b38639a8f9f25b5be3476d4f64033665f87c2ef92bae919ad2a865,2015-12-17T04:59:59+00:00,24,38.17041666666667,9.028192721627102,2015,49,-0.3527520865490943,0.9357168190404939,-1.0181946940009285,-0.9947507699698475,-0.4407907911458171,-0.5742633750538899,-0.9433645208556368
2015-12-23,2015-12-18,62.101,2.5843282354007266,High,2015-12-22,37.06,37.83,-0.769999999999996,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-12-23,2015_12_23,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_12_23/csv/table9.csv,44836701bc6fbb55965543a22feaea71ab2e6cf85dec6726a931329d3c964442,2015-12-24T04:59:59+00:00,24,38.69833333333333,9.055609247343863,2015,50,-0.2380332770614868,0.9712569994658311,-1.0588718848183563,-1.0202596991040527,-0.14176874796569627,-0.6161179574838622,-0.9784368363831469
2015-12-30,2015-12-25,62.993,2.6261204799812314,High,2015-12-29,38.86,39.69,-0.8299999999999983,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2015-12-30,2015_12_30,https://www.eia.gov/petroleum/supply/weekly/archive/2015/2015_12_30/csv/table9.csv,01cfe4e7567e3ae3f97d7403481ae6e68fda3aff50337934b3d8faf07bfbfd20,2015-12-31T04:59:59+00:00,24,39.13908333333333,9.083329134555605,2015,51,-0.11988119229922752,0.99278824516254,-1.081737605915631,-1.039087248439198,-0.18463356896944338,-0.6372850340296108,-0.9986282920229759
2016-01-06,2016-01-01,63.91,1.8992261586217352,High,2016-01-05,37.18,38.23,-1.0499999999999972,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-01-06,2016_01_06,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_01_06/csv/table9.csv,e52d5760f41941b80201b405ab6be7e1d6b6ae807c10e5fa47a5b8188f919bd6,2016-01-07T04:59:59+00:00,24,42.92570833333334,11.048864070982951,2016,52,0.0,1.0,-0.9544616375794552,-0.96539825810551,-0.44888708864763815,-0.5301868706224628,-0.9379308365636247
2016-01-13,2016-01-08,64.007,2.0837669487666624,High,2016-01-12,31.52,32.64,-1.120000000000001,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-01-13,2016_01_13,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_01_13/csv/table9.csv,338c89c1a59ff126fd5d61ab3147f94ab96554d63cadc39f9fe39c18a6042859,2016-01-14T04:59:59+00:00,24,43.235833333333325,9.968085288501527,2016,53,0.11988119229922722,0.99278824516254,-0.9930906894295504,-0.9855219905694688,-0.5062363063133428,-0.5720493187658808,-0.9661066369006417
2016-01-21,2016-01-15,64.198,2.335135857735203,High,2016-01-20,28.35,29.69,-1.3399999999999999,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-01-21,2016_01_21,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_01_21/csv/table9.csv,0ef9a58910608b42832a07cf4504cdee4d3c54890205ea36ed25df7360d3cd5b,2016-01-22T04:59:59+00:00,24,43.316624999999995,8.942252730533797,2016,54,0.2380332770614856,0.9712569994658314,-1.0386750516318275,-1.005819065403335,-0.7161183757185005,-0.6232513089431047,-0.9975850817454228
2016-01-27,2016-01-22,63.427,2.583670687672344,High,2016-01-26,32.9,34.22,-1.3200000000000003,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-01-27,2016_01_27,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_01_27/csv/table9.csv,db25e51cc5a2e2fd1df2719efc80af9360ffb736c72b3b6c53248fdbf2dff485,2016-01-28T04:59:59+00:00,24,43.38804166666667,7.756003282053965,2016,55,0.3527520865490948,0.9357168190404936,-1.0814921762888543,-1.0233225868454776,-0.6886792329329422,-0.6721507408190434,-1.025232427772952
2016-02-03,2016-01-29,64.174,3.180088148326276,High,2016-02-02,31.61,33.24,-1.6300000000000026,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-02-03,2016_02_03,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_02_03/csv/table9.csv,1d8e0eede5bfb79df25f0d24d582e1b0906ff0683a4132ecf36034e155f073b0,2016-02-04T04:59:59+00:00,24,43.41491666666667,6.527832677927222,2016,56,0.4623829729035149,0.88668031802274,-1.1695606345236937,-1.052127474077316,-0.9940261765046091,-0.7765425759709602,-1.084488107022954
2016-02-10,2016-02-05,64.697,3.1487652372193096,High,2016-02-09,29.74,31.41,-1.6700000000000017,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-02-10,2016_02_10,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_02_10/csv/table9.csv,4943fbf49136a3d9789d67af9018061051c9b51ef73a5b7808844a6b5067f384,2016-02-11T04:59:59+00:00,24,43.80174999999999,6.636013937467346,2016,57,0.5653446739747429,0.8248547748594244,-1.1688640257300191,-1.0526589144094254,-1.0322263198379082,-0.7752521213005557,-1.0766816444660336
2016-02-18,2016-02-12,64.733,2.9974060974945,High,2016-02-17,32.98,34.69,-1.7100000000000009,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-02-18,2016_02_18,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_02_18/csv/table9.csv,4c11df68b8867db4a654f089634674649bf16a918c40478147c84992098f2c52,2016-02-19T04:59:59+00:00,24,44.01166666666666,6.9130884035546885,2016,58,0.6601521206712317,0.7511319308705199,-1.1490446231834133,-1.045450346624082,-1.0733056231828884,-0.7520526453043124,-1.0532350883573147
2016-02-24,2016-02-19,65.066,2.7588716285774737,High,2016-02-23,33.6,34.86,-1.259999999999998,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-02-24,2016_02_24,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_02_24/csv/table9.csv,d354bd8a0e72c800144b4d23ad46253e4534e65c4adcbb982ba8cabcba51609c,2016-02-25T04:59:59+00:00,24,44.15616666666667,7.579125145491035,2016,59,0.7454378568683001,0.6665751282095632,-1.114599532128277,-1.0318480349919954,-0.627248519197309,-0.7123441065557552,-1.0175897296667384
2016-03-02,2016-02-26,66.256,2.597581933443907,High,2016-03-01,36.15,37.3,-1.1499999999999986,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-03-02,2016_03_02,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_03_02/csv/table9.csv,cbe37b8873cd21f01f9a8d5b14e99e916d7f394e604d9a6bf319124297afac51,2016-03-03T04:59:59+00:00,24,44.234791666666666,8.477579879121402,2016,60,0.8199717629247771,0.5724039727378148,-1.0881237790161924,-1.0185670159948566,-0.5239981374823641,-0.6832792873031975,-0.9865430639163314
2016-03-09,2016-03-04,66.946,2.3624032562553308,High,2016-03-08,38.42,39.58,-1.1599999999999966,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-03-09,2016_03_09,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_03_09/csv/table9.csv,f2befb25ef778e09e94582949036dfee6b7e11a67df20f563085d179aebd6d23,2016-03-10T04:59:59+00:00,24,44.33304166666667,9.572014546397705,2016,61,0.8826787983255474,0.46997674302731995,-1.0489332538456626,-0.9995845052617942,-0.5434571248534116,-0.639938932636915,-0.9450201369714759
2016-03-16,2016-03-11,67.491,2.1550098215441285,High,2016-03-15,38.08,39.04,-0.9600000000000009,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-03-16,2016_03_16,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_03_16/csv/table9.csv,83d8149b493cf2de8b77a04aa7a3d6b6f2e5ebdeaa48e1965513fa7b7b8db40d,2016-03-17T03:59:59+00:00,24,44.641416666666665,10.603006587209395,2016,62,0.9326545075388224,0.36077079921678346,-1.011084736862461,-0.9791542162411735,-0.3554890495145988,-0.5991759537803106,-0.9035612615568609
2016-03-23,2016-03-18,66.233,1.8327804293316647,High,2016-03-22,42.44,43.13,-0.6900000000000048,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-03-23,2016_03_23,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_03_23/csv/table9.csv,26ca000ab12233f9d9d41e1fe5d180f0e4a6ef84c239310e0b792b24a73d1a72,2016-03-24T03:59:59+00:00,24,44.918416666666666,11.62964367810597,2016,63,0.9691780654392536,0.2463612742933148,-0.9551354165026112,-0.9516742685633529,-0.09992036888416056,-0.5375355722954861,-0.8480354602210189
2016-03-30,2016-03-25,65.961,1.6514983948821964,High,2016-03-29,39.51,40.33,-0.8200000000000003,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-03-30,2016_03_30,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_03_30/csv/table9.csv,dd464bb2bd62c4f4cb46487c42bc5a14d2734d52523e2628e319660feef60941,2016-03-31T03:59:59+00:00,24,45.14204166666667,12.606102674909575,2016,64,0.9917226741361015,0.12839835514655099,-0.9163665061871142,-0.9277107174271401,-0.24654293268754002,-0.4973729623574329,-0.8046464131162845
2016-04-06,2016-04-01,66.318,1.567513718336303,High,2016-04-05,37.11,37.99,-0.8800000000000026,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-04-06,2016_04_06,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_04_06/csv/table9.csv,700b0ad968f9e5bc821f4d739c4841069060d96fd3fe1b6dc6f1c2c071545908,2016-04-07T03:59:59+00:00,24,45.33895833333333,13.383641509008923,2016,65,0.9999631612477099,0.008583481082087055,-0.8889862765691062,-0.9057357186970891,-0.3251169852149126,-0.47162843895353834,-0.7693401859719023
2016-04-13,2016-04-08,64.551,1.3506803185868845,High,2016-04-12,43.5,44.35,-0.8500000000000014,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-04-13,2016_04_13,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_04_13/csv/table9.csv,3f98dde5e19ac57516b19067b8beb4c879bc74af0f0da0aa121f09facc347b4a,2016-04-14T03:59:59+00:00,24,45.472791666666666,14.124888081062315,2016,66,0.9937806700284985,-0.11135519690480862,-0.8416304386105726,-0.8766974462204198,-0.31537462343993705,-0.422472890316847,-0.719223814516746
2016-04-20,2016-04-15,64.303,1.2772223311138118,High,2016-04-19,42.47,43.32,-0.8500000000000014,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-04-20,2016_04_20,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_04_20/csv/table9.csv,4827c47639a164b2459417b378a29d2f636603244a1f7732504893481a784187,2016-04-21T03:59:59+00:00,24,45.498416666666664,14.723030497700936,2016,67,0.9732643737003824,-0.22968774213179563,-0.8124709174424283,-0.8520737389462154,-0.33702366112168813,-0.3957074923482503,-0.6826443490383345
2016-04-27,2016-04-22,66.049,1.3543346452814342,High,2016-04-26,44.89,45.4,-0.509999999999998,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-04-27,2016_04_27,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_04_27/csv/table9.csv,ceb0e35ef59fbe4f2f64fcee815f2f55a00eb1fe912c89818331ef3206d4d8b9,2016-04-28T03:59:59+00:00,24,45.480624999999996,15.187069954727363,2016,68,0.9387101892619443,-0.3447073839879337,-0.802770518077435,-0.8324682078865655,-0.019751843155705884,-0.3927313333701362,-0.6607499968132481
2016-05-04,2016-04-29,66.292,1.3446460204679045,High,2016-05-03,44.41,44.9,-0.490000000000002,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-05-04,2016_05_04,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_05_04/csv/table9.csv,a9551ac1fa18276925ad3b5d6d7bb37a3320a65d83d12755b14b6751ab67a5bd,2016-05-05T03:59:59+00:00,24,45.34858333333333,15.57541267208664,2016,69,0.8906165093267405,-0.4547551355561055,-0.7802370906285685,-0.8085963623232295,-0.02323134938853999,-0.37457758131648444,-0.6299585444372152
2016-05-11,2016-05-06,67.812,1.4335415791533401,High,2016-05-10,45.35,45.83,-0.4799999999999969,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-05-11,2016_05_11,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_05_11/csv/table9.csv,55c836ffe1fbbe05453c8eff6d6a8e3ed469cca586cf51adeb688985ecbdb786,2016-05-12T03:59:59+00:00,24,45.03929166666666,15.885628058854815,2016,70,0.8296770135526188,-0.5582437220268649,-0.7706248982095415,-0.7883040003756424,-0.03712352293486265,-0.3720947518064631,-0.6094520025843532
2016-05-18,2016-05-13,68.273,1.4772425474271942,High,2016-05-17,48.99,49.42,-0.4299999999999997,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-05-18,2016_05_18,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_05_18/csv/table9.csv,b44a90f0d768e9c6293c3410b5bf3970cf05009623184a4981229c562391c564,2016-05-19T03:59:59+00:00,24,44.581041666666664,16.03796097979705,2016,71,0.7567706633464627,-0.6536804747720057,-0.7545115996661246,-0.7661134323152903,-0.011083754798390189,-0.36179042096640557,-0.5851123716663689
2016-05-25,2016-05-20,67.624,1.4620837386968286,High,2016-05-24,49.06,49.41,-0.3499999999999943,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-05-25,2016_05_25,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_05_25/csv/table9.csv,11d873da47d582821ec1610294afb60c31aeadfdb17c258b1aa98e421fb4d59f,2016-05-26T03:59:59+00:00,24,44.1105,16.08218419894187,2016,72,0.672949024155833,-0.7396888608649667,-0.7303402658133877,-0.741816879207027,0.045233545656990115,-0.3416609697888031,-0.5559722154601046
2016-06-02,2016-05-27,66.92,1.446057344472112,High,2016-06-01,49.49,49.91,-0.4199999999999946,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2016-06-02,2016_06_02,https://www.eia.gov/petroleum/supply/weekly/archive/2016/2016_06_02/csv/table9.csv,f3a3b300c0e14d22e8d3d2ddc0770f0d0f08bf11bab1c16c535b88949197b9d0,2016-06-03T03:59:59+00:00,24,43.71154166666667,16.04947301851688,2016,73,0.5794210982045638,-0.8150283375168113,-0.7063903001112501,-0.7181043133262046,-0.047830033922725335,-0.32153597889517327,-0.5282957314458876
